COUNTY,RPC,JXTN,JXTN_DIST_NAME,DIST_NAME,ABB_DIST_NAME,DIST_MAP,OVER_,EXT_DIST,DIST_TYPE,AFF_DIST,ELD_DIST,F1FDP,F2FDP,F3FDP,F4FDP,F5FDP,ADUDP,AFFDP,PRDDP,BASE_DENS,NOTES,F1F_MIN_LOT,F1F_FSET,F1F_SSET,F1F_RSET,F1F_FRONT,F1F_MAX_LOT_BLDG,F1F_MAX_LOT_IMP,F1F_PARK,F1F_STORIES,F1F_HEIGHT,F1F_FTA,F1F_MIN_UNIT,F1F_MIN_LOT_COND_ALT,F1F_FSET_COND_ALT,F1F_SSET_COND_ALT,F1F_RSET_COND_ALT,F1F_FRONT_COND_ALT,F1F_MAX_LOT_BLDG_COND_ALT,F1F_MAX_LOT_IMP_COND_ALT,F1F_PARK_COND_ALT,F1F_STORIES_COND_ALT,F1F_HEIGHT_COND_ALT,F1F_FTA_COND_ALT,F1F_MIN_UNIT_COND_ALT,F2F_AFF,F2F_ELD,F2F_MIN_LOT,F2F_MAX_DENS,F2F_FSET,F2F_SSET,F2F_RSET,F2F_FRONT,F2F_MAX_LOT_BLDG,F2F_MAX_LOT_IMP,F2F_PARK_1BR,F2F_PARK_2BR,F2F_STORIES,F2F_HEIGHT,F2F_FTA,F2F_MIN_UNIT,F2F_AFF_COND_ALT,F2F_ELD_COND_ALT,F2F_MIN_LOT_COND_ALT,F2F_MAX_DENS_COND_ALT,F2F_FSET_COND_ALT,F2F_SSET_COND_ALT,F2F_RSET_COND_ALT,F2F_FRONT_COND_ALT,F2F_MAX_LOT_BLDG_COND_ALT,F2F_MAX_LOT_IMP_COND_ALT,F2F_PARK_1BR_COND_ALT,F2F_PARK_2BR_COND_ALT,F2F_STORIES_COND_ALT,F2F_HEIGHT_COND_ALT,F2F_FTA_COND_ALT,F2F_MIN_UNIT_COND_ALT,F3F_AFF,F3F_ELD,F3F_MIN_LOT,F3F_MAX_DENS,F3F_FSET,F3F_SSET,F3F_RSET,F3F_FRONT,F3F_MAX_LOT_BLDG,F3F_MAX_LOT_IMP,F3F_PARK_1BR,F3F_PARK_2BR,F3F_CNXN_H2O,F3F_CNXN_TRANSIT,F3F_STORIES,F3F_HEIGHT,F3F_FTA,F3F_MIN_UNIT,F3F_BEDROOMS,F3F_AFF_COND_ALT,F3F_ELD_COND_ALT,F3F_MIN_LOT_COND_ALT,F3F_MAX_DENS_COND_ALT,F3F_FSET_COND_ALT,F3F_SSET_COND_ALT,F3F_RSET_COND_ALT,F3F_FRONT_COND_ALT,F3F_MAX_LOT_BLDG_COND_ALT,F3F_MAX_LOT_IMP_COND_ALT,F3F_PARK_1BR_COND_ALT,F3F_PARK_2BR_COND_ALT,F3F_CNXN_H2O_COND_ALT,F3F_CNXN_TRANSIT_COND_ALT,F3F_STORIES_COND_ALT,F3F_HEIGHT_COND_ALT,F3F_FTA_COND_ALT,F3F_MIN_UNIT_COND_ALT,F3F_BEDROOMS_COND_ALT,F4F_AFF,F4F_ELD,F4F_MIN_LOT,F4F_MAX_DENS,F4F_FSET,F4F_SSET,F4F_RSET,F4F_FRONT,F4F_MAX_LOT_BLDG,F4F_MAX_LOT_IMP,F4F_PARK_1BR,F4F_PARK_2BR,F4F_CNXN_H2O,F4F_CNXN_TRANSIT,F4F_STORIES,F4F_HEIGHT,F4F_FTA,F4F_MIN_UNIT,F4F_BEDROOMS,F4F_MAX_UNIT,F4F_AFF_COND_ALT,F4F_ELD_COND_ALT,F4F_MIN_LOT_COND_ALT,F4F_MAX_DENS_COND_ALT,F4F_FSET_COND_ALT,F4F_SSET_COND_ALT,F4F_RSET_COND_ALT,F4F_FRONT_COND_ALT,F4F_MAX_LOT_BLDG_COND_ALT,F4F_MAX_LOT_IMP_COND_ALT,F4F_PARK_1BR_COND_ALT,F4F_PARK_2BR_COND_ALT,F4F_CNXN_H2O_COND_ALT,F4F_CNXN_TRANSIT_COND_ALT,F4F_STORIES_COND_ALT,F4F_HEIGHT_COND_ALT,F4F_FTA_COND_ALT,F4F_MIN_UNIT_COND_ALT,F4F_BEDROOMS_COND_ALT,F4F_MAX_UNIT_COND_ALT,F5F_AFF,F5F_ELD,F5F_MIN_LOT,F5F_MAX_DENS,F5F_FSET,F5F_SSET,F5F_RSET,F5F_FRONT,F5F_MAX_LOT_BLDG,F5F_MAX_LOT_IMP,F5F_PARK_1BR,F5F_PARK_2BR,F5F_CNXN_H2O,F5F_CNXN_TRANSIT,F5F_STORIES,F5F_FEET,F5F_FTA,F5F_MIN_UNIT,F5F_BEDROOMS,F5F_MAX_UNIT,F5F_AFF_COND_ALT,F5F_ELD_COND_ALT,F5F_MIN_LOT_COND_ALT,F5F_MAX_DENS_COND_ALT,F5F_FSET_COND_ALT,F5F_SSET_COND_ALT,F5F_RSET_COND_ALT,F5F_FRONT_COND_ALT,F5F_MAX_LOT_BLDG_COND_ALT,F5F_MAX_LOT_IMP_COND_ALT,F5F_PARK_1BR_COND_ALT,F5F_PARK_2BR_COND_ALT,F5F_CNXN_H2O_COND_ALT,F5F_CNXN_TRANSIT_COND_ALT,F5F_STORIES_COND_ALT,F5F_FEET_COND_ALT,F5F_FTA_COND_ALT,F5F_MIN_UNIT_COND_ALT,F5F_BEDROOMS_COND_ALT,F5F_MAX_UNIT_COND_ALT,AFF_DEF,AFF_ELD_ONLY,AFF_MIN_LOT,AFF_MAX_DENS,AFF_PARK_1BR,AFF_PARK_2BR,AFF_MIN_UNIT,AFF_BEDROOMS,AFF_MAX_UNIT,AFF_DEF_COND_ALT,AFF_ELD_ONLY_COND_ALT,AFF_MIN_LOT_COND_ALT,AFF_MAX_DENS_COND_ALT,AFF_PARK_1BR_COND_ALT,AFF_PARK_2BR_COND_ALT,AFF_MIN_UNIT_COND_ALT,AFF_BEDROOMS_COND_ALT,AFF_MAX_UNIT_COND_ALT,ADU_EMP_REQD,ADU_RENTER_PROH,ADU_OWNER_REQD,ADU_ELD,ADU_MIN_LOT,ADU_PARK,ADU_PRIM_STRUC,ADU_MAX_PCT,ADU_MAX_SIZE,ADU_BEDROOMS,ADU_EMP_REQD_COND_ALT,ADU_RENTER_PROH_COND_ALT,ADU_OWNER_REQD_COND_ALT,ADU_ELD_COND_ALT,ADU_MIN_LOT_COND_ALT,ADU_PARK_COND_ALT,ADU_PRIM_STRUC_COND_ALT,ADU_MAX_PCT_COND_ALT,ADU_MAX_SIZE_COND_ALT,ADU_BEDROOMS_COND_ALT,PRD_MHP,PRD_MIN_LOT,PRD_MAX_DENS,PRD_MAX_UNIT,PUD_SUBDV,PUD_THRESH,PUD_ALLOW,PUD_CONSERVE,PRD_MHP_COND_ALT,PRD_MIN_LOT_COND_ALT,PRD_MAX_DENS_COND_ALT,PRD_MAX_UNIT_COND_ALT,PUD_SUBDV_COND_ALT,PUD_THRESH_COND_ALT,PUD_ALLOW_COND_ALT,PUD_CONSERVE_COND_ALT,BYLAW_EFF,Version,Acres,Shape_Length,Shape_Area
Rutland,RRPC,Mendon ,Mendon East,East,East,Yes,No,,Mixed with Residential,No,No,Public Hearing,Public Hearing,Public Hearing,Public Hearing,,Public Hearing,Not Mentioned,Allowed/Conditional,,"All Residential Uses Are Public Hearing And Must Be A Pud.
Frontage Is 65 Feet Per Acre Up to 500 Feet.",3.000000000000000,50.000000000000000,25.000000000000000,50.000000000000000,65.000000000000000,,30.000000000000000,,2.000000000000000,12.000000000000000,,,,,,,,,,1 Per Bedroom + 1 Per Dwelling Unit + 1 Per Non-Residential Employee,,,,,No,No,3.000000000000000,0.330000000000000,50.000000000000000,25.000000000000000,50.000000000000000,65.000000000000000,,30.000000000000000,,,2.000000000000000,12.000000000000000,,,,,,,,,,,,,,1 Per Bedroom + 1 Per Dwelling Unit + 1 Per Non-Residential Employee,,,,,No,No,3.000000000000000,0.330000000000000,50.000000000000000,25.000000000000000,50.000000000000000,65.000000000000000,,30.000000000000000,,,No,No,2.000000000000000,12.000000000000000,,,,,,,,,,,,,,,1 Per Bedroom + 1 Per Dwelling Unit + 1 Per Non-Residential Employee,,,,,,,,No,No,3.000000000000000,0.330000000000000,50.000000000000000,25.000000000000000,50.000000000000000,65.000000000000000,,30.000000000000000,,,No,No,2.000000000000000,12.000000000000000,,,,4.000000000000000,,,,,,,,,,,,1 Per Bedroom + 1 Per Dwelling Unit + 1 Per Non-Residential Employee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,No,Yes,No,,,No,30.000000000000000,750.000000000000000,,,,,,,,,,,,Yes,5.000000000000000,0.440000000000000,,F,,Yes,T,,,,,,,,,2024-04-03,1,543.640851378561479,6206.564772354297020,2200039.867176145780832
Rutland,RRPC,Fair Haven ,Fair Haven Commercial,Commercial,Commercial,Yes,No,,Mixed with Residential,No,No,Permitted,Permitted,Permitted,Public Hearing,,Allowed/Conditional,Not Mentioned,Not Mentioned,,"Need to Update Conditional Dimensional Requirements, Hopefully Hearing Back From Zoning Admin. -Ts 4/13",,40.000000000000000,20.000000000000000,30.000000000000000,,80.000000000000000,,1.000000000000000,,50.000000000000000,,,0.15 Acres Cnxn to Water Or Sewer; 0.2 if to Water And Sewer; 0.92 if None ,,,,,,,,,,,,No,No,,,40.000000000000000,20.000000000000000,30.000000000000000,,80.000000000000000,,1.000000000000000,1.000000000000000,,50.000000000000000,,,,,0.3 Acres Cnxn to Water Or Sewer; 0.4 if to Water And Sewer;1.84 if None ,,,,,,,,,,,,,,No,No,,,40.000000000000000,20.000000000000000,30.000000000000000,,80.000000000000000,,1.000000000000000,1.000000000000000,No,No,,50.000000000000000,,,,,,0.3 Acres Cnxn to Water Or Sewer; 0.4 if to Water And Sewer; 2.75 if None ,,,,,,,,,,,,,,,,,No,No,,,40.000000000000000,20.000000000000000,30.000000000000000,,80.000000000000000,,1.000000000000000,1.000000000000000,No,No,,50.000000000000000,,,,,,,0.3 Acres Cnxn to Water Or Sewer; 0.4 if to Water And Sewer; 3.67 if None,,,,,,,,,,,,,,,,,,F,F,4.590000000000000,,40.000000000000000,20.000000000000000,30.000000000000000,,,,1.000000000000000,1.000000000000000,F,F,,50.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,No,No,No,,,No,30.000000000000000,900.000000000000000,,,,,,,,,,,,No,,,,,,Yes,T,,,,,,,,,2024-03-18,1,716.666180852683851,33391.991469597669493,2900249.613940162118524
Rutland,RRPC,Fair Haven ,Fair Haven Downtown,Downtown,Downtown,Yes,No,,Mixed with Residential,No,No,Public Hearing,Public Hearing,Public Hearing,Public Hearing,,Allowed/Conditional,Not Mentioned,Not Mentioned,,"-Dwellings Are Allowed In The Downtown District As Conditional Use On All Non-Street-Level Floors.

-Dwellings Are Allowed In The Downtown District As Conditional Use At The Street-Level Provided That No
More Then 50% Of The Gross Square Footage Can Be Used For Residental Purposes.",,,,,,,,1.000000000000000,,60.000000000000000,,,,,,,,,,,,,,,No,No,,,,,,,,,1.000000000000000,1.000000000000000,,60.000000000000000,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,1.000000000000000,1.000000000000000,No,No,,60.000000000000000,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,1.000000000000000,1.000000000000000,No,No,,60.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000000000,1.000000000000000,,,,60.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,No,No,No,,,No,30.000000000000000,900.000000000000000,,,,,,,,,,,,No,,,,,,Yes,,,,,,,,,,2024-03-18,1,3.240803613240699,948.224821885524989,13115.087162302255820
Rutland,RRPC,Fair Haven ,Fair Haven Flood Hazard Area,Flood Hazard Area,Flood Hazard Area,Yes,No,,Mixed with Residential,No,No,Public Hearing,Public Hearing,Prohibited,Prohibited,,Prohibited,Not Mentioned,Not Mentioned,,"New Construction And Existing Buildings to Be Substantially Improved That Are Located In Zones A, Al-30, Ae, And Ah Shall Have The Lowest Floor, Including Basement, Elevated to 1 Foot
Or More Above The Base Flood Elevation.",,,,,,,,1.000000000000000,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,No,No,No,,,No,,,,,,,,,,,,,,No,,,,,,Yes,,,,,,,,,,2024-03-18,1,1622.049308812737081,105054.230436078883940,6564210.796271774917841
Rutland,RRPC,Fair Haven ,Fair Haven Industrial 1,Industrial 1,Industrial 1,Yes,No,,Mixed with Residential,No,No,Public Hearing,Public Hearing,Prohibited,Prohibited,,Allowed/Conditional,Not Mentioned,Not Mentioned,,None,0.150000000000000,40.000000000000000,20.000000000000000,30.000000000000000,,80.000000000000000,,1.000000000000000,,40.000000000000000,,,,,,,,,,,,,,,No,No,0.150000000000000,,40.000000000000000,20.000000000000000,30.000000000000000,,80.000000000000000,,1.000000000000000,1.000000000000000,,40.000000000000000,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,No,No,No,,,No,30.000000000000000,900.000000000000000,,,,,,,,,,,,No,,,,,,No,,,,,,,,,,2024-03-18,1,473.687903746023039,13784.971589285907612,1916949.894765476230532
Rutland,RRPC,Fair Haven ,Fair Haven Recreation,Recreation,Recreation,Yes,No,,Nonresidential,No,No,Prohibited,Prohibited,Prohibited,Prohibited,,Prohibited,Not Mentioned,Prohibited,," Technically No Info In Bylaws On Development, However The Spaces Within The District Are Parks Or Schools Which Would not Allow Residential Development ",,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,No,No,No,,,No,,,,,,,,,,,,,,No,,,,,,No,,,,,,,,,,2024-03-18,1,5.488883085661733,1185.867370045345297,22212.756057796210371
Rutland,RRPC,Fair Haven ,Fair Haven Residential,Residential,Residential,Yes,No,,Primarily Residential,No,No,Permitted,Permitted,Permitted,Public Hearing,,Allowed/Conditional,Not Mentioned,Not Mentioned,,None,,30.000000000000000,20.000000000000000,30.000000000000000,,30.000000000000000,,1.000000000000000,,40.000000000000000,,,0.46 Acres Cnxn to Water Or Sewer; 0.2 if to Water And Sewer;0.92 if None,,,,,,,,,,,,No,No,,,30.000000000000000,20.000000000000000,30.000000000000000,,30.000000000000000,,1.000000000000000,1.000000000000000,,40.000000000000000,,,,,0.92 Acres Cnxn to Water Or Sewer; 0.4 if to Water And Sewer;1.84 if None,,,,,,,,,,,,,,No,No,,,30.000000000000000,20.000000000000000,30.000000000000000,,30.000000000000000,,1.000000000000000,1.000000000000000,No,No,,40.000000000000000,,,,,,1.38 Acres Cnxn to Water Or Sewer; 0.6 if to Water And Sewer;2.76 if None,,,,,,,,,,,,,,,,,No,No,,,30.000000000000000,20.000000000000000,30.000000000000000,,30.000000000000000,,1.000000000000000,1.000000000000000,No,No,,40.000000000000000,,,,,,,1.84 Acres Cnxn to Water Or Sewer; 0.8 if to Water And Sewer;3.68 if None,,,,,,,,,,,,,,,,,,F,F,,,30.000000000000000,20.000000000000000,30.000000000000000,,30.000000000000000,,1.000000000000000,1.000000000000000,,,,40.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,No,No,No,,,No,30.000000000000000,900.000000000000000,,,,,,,,,,,,No,,,,,,Yes,T,,,,,,,,,2024-03-18,1,814.563541704917611,49580.803360442325356,3296426.789036715403199
Rutland,RRPC,Fair Haven ,Fair Haven River Mixed Use,River Mixed Use,River Mixed Use,Yes,No,,Mixed with Residential,No,No,Permitted,Permitted,Permitted,Public Hearing,,Allowed/Conditional,Not Mentioned,Not Mentioned,,None,,15.000000000000000,15.000000000000000,30.000000000000000,,40.000000000000000,,1.000000000000000,,40.000000000000000,,,0.46 Acres Cnxn to Water Or Sewer; 0.2 if to Water And Sewer;0.92 if None,,,,,,,,,,,,No,No,,,15.000000000000000,15.000000000000000,30.000000000000000,,40.000000000000000,,1.000000000000000,1.000000000000000,,40.000000000000000,,,,,0.92 Acres Cnxn to Water Or Sewer; 0.4 if to Water And Sewer;1.84 if None,,,,,,,,,,,,,,No,No,,,15.000000000000000,15.000000000000000,30.000000000000000,,40.000000000000000,,1.000000000000000,1.000000000000000,No,No,,40.000000000000000,,,,,,1.38 Acres Cnxn to Water Or Sewer; 0.6 if to Water And Sewer;2.76 if None,,,,,,,,,,,,,,,,,No,No,,,15.000000000000000,15.000000000000000,30.000000000000000,,40.000000000000000,,1.000000000000000,1.000000000000000,No,No,,40.000000000000000,,,,,,,1.84 Acres Cnxn to Water Or Sewer; 0.8 if to Water And Sewer;3.68 if None,,,,,,,,,,,,,,,,,,F,F,4.600000000000000,,15.000000000000000,15.000000000000000,30.000000000000000,,40.000000000000000,,1.000000000000000,1.000000000000000,F,F,,40.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,No,No,No,,,No,30.000000000000000,900.000000000000000,,,,,,,,,,,,No,,,,,,Yes,T,,,,,,,,,2024-03-18,1,14.390211271666683,2806.101798831185988,58235.208804624278855
Rutland,RRPC,Fair Haven ,Fair Haven Rural,Rural,Rural,Yes,No,,Mixed with Residential,No,No,Permitted,Permitted,Permitted,Public Hearing,,Allowed/Conditional,Not Mentioned,Not Mentioned,,None,,30.000000000000000,30.000000000000000,30.000000000000000,,,,1.000000000000000,,40.000000000000000,,,0.46 Acres Cnxn to Water Or Sewer; 0.2 if to Water And Sewer;0.92 if None,,,,,,,,,,,,No,No,,,30.000000000000000,30.000000000000000,30.000000000000000,,,,1.000000000000000,1.000000000000000,,40.000000000000000,,,,,0.92 Acres Cnxn to Water Or Sewer; 0.4 if to Water And Sewer;1.84 if None,,,,,,,,,,,,,,No,No,,,30.000000000000000,30.000000000000000,30.000000000000000,,,,1.000000000000000,1.000000000000000,No,No,,40.000000000000000,,,,,,1.38 Acres Cnxn to Water Or Sewer; 0.6 if to Water And Sewer;2.76 if None,,,,,,,,,,,,,,,,,No,No,,,30.000000000000000,30.000000000000000,30.000000000000000,,,,1.000000000000000,1.000000000000000,No,No,,40.000000000000000,,,,,,,1.84 Acres Cnxn to Water Or Sewer; 0.8 if to Water And Sewer;3.68 if None,,,,,,,,,,,,,,,,,,F,F,,,30.000000000000000,30.000000000000000,30.000000000000000,,,,1.000000000000000,1.000000000000000,F,F,,40.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,No,No,No,,,No,30.000000000000000,900.000000000000000,,,,,,,,,,,,No,,,,,,Yes,T,,,,,,,,,2024-03-18,1,8076.058063215911716,137921.917649151466321,32682697.894481744617224
Rutland,RRPC,Fair Haven ,Fair Haven Watershed,Watershed,Watershed,Yes,No,,Nonresidential,No,No,Prohibited,Prohibited,Prohibited,Prohibited,,Prohibited,Prohibited,Not Mentioned,,None,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,No,No,No,,,No,,,,,,,,,,,,,,No,,,,,,No,,,,,,,,,,2024-03-18,1,785.337377710190822,13543.635459946179253,3178152.516987477894872
